transferring data
Sun Jul  4 20:15:19 PDT 2021

Finished transferring
Sun Jul  4 20:15:20 PDT 2021

Adas: Argument Parser Options
---------------------------------------------
    config              : PostTrainingConfigs/BACH_transformed_testing/AdamP/lr-0.001-config-AdamP.yaml
    data                : /localscratch/zhan8425.6958605.0        
    output              : ADP_post_trained/BACH_transformed/AdamP/output/fine_tuning
    checkpoint          : ADP_post_trained/BACH_transformed/AdamP/checkpoint/fine_tuning/lr-0.001
    resume              : None                                    
    pretrained_model    : /home/zhan8425/projects/def-plato/zhan8425/HistoKT/.Adas-checkpoint/ADP/best_trial_2.pth.tar
    freeze_encoder      : 1                                       
    root                : .                                       
    save_freq           : 25                                      
    cpu                 : 0                                       
    gpu                 : 0                                       
    mpd                 : 0                                       
    dist_url            : tcp://127.0.0.1:23456                   
    dist_backend        : nccl                                    
    world_size          : -1                                      
    rank                : -1                                      
---------------------------------------------
Adas: Output dir ADP_post_trained/BACH_transformed/AdamP/output/fine_tuning does not exist, building
Adas: Notice: early stop will not be used as it was set to -1.0, training till completion
Adas: Experiment Configuration
---------------------------------------------
    dataset              BACH_transformed    
    network              ResNet18            
    optimizer            AdamP               
    scheduler            None                
    level                L3Only              
    color_kwargs         {'augmentation': 'Color-Distortion', 'distortion': 0.3}
    degree_of_rotation   45                  
    vertical_flipping    0.5                 
    horizontal_flipping  0.5                 
    horizontal_shift     0.1                 
    vertical_shift       0.1                 
    gaussian_blur        0                   
    kernel_size          9                   
    variance             0.1                 
    cutout               0                   
    n_holes              1                   
    cutout_length        16                  
    init_lr              0.001               
    early_stop_threshold -1.0                
    optimizer_kwargs     {'weight_decay': 0.0005}
    scheduler_kwargs     {'gamma': 0.5, 'step_size': 20.0}
    p                    1                   
    start_trial          0                   
    n_trials             3                   
    num_workers          4                   
    max_epochs           200                 
    mini_batch_size      32                  
    loss                 cross_entropy       
    early_stop_patience  10                  
---------------------------------------------
Adas: Pytorch device is set to cuda
AdamP on BACH_transformed: T 1/3 | E 1/200 Ended | E Time: 7.604s | ~Time Left: 1513.135s |  Train Loss: 1.5524 | Train Acc. 27.6618% | Test Loss: 1.8233 | Test Acc. 26.2500%
AdamP on BACH_transformed: T 1/3 | E 12/200 Ended | E Time: 6.623s | ~Time Left: 1245.045s |  Train Loss: 1.2370 | Train Acc. 44.6764% | Test Loss: 1.3932 | Test Acc. 39.5833%
AdamP on BACH_transformed: T 1/3 | E 13/200 Ended | E Time: 6.565s | ~Time Left: 1227.663s |  Train Loss: 1.2696 | Train Acc. 41.3361% | Test Loss: 1.3476 | Test Acc. 36.6667%
AdamP on BACH_transformed: T 1/3 | E 14/200 Ended | E Time: 6.460s | ~Time Left: 1201.605s |  Train Loss: 1.2023 | Train Acc. 46.4509% | Test Loss: 1.2630 | Test Acc. 40.4167%
AdamP on BACH_transformed: T 1/3 | E 15/200 Ended | E Time: 6.573s | ~Time Left: 1216.069s |  Train Loss: 1.2250 | Train Acc. 42.9019% | Test Loss: 1.2771 | Test Acc. 42.5000%
AdamP on BACH_transformed: T 1/3 | E 16/200 Ended | E Time: 6.589s | ~Time Left: 1212.388s |  Train Loss: 1.2716 | Train Acc. 44.1545% | Test Loss: 1.5031 | Test Acc. 43.3333%
AdamP on BACH_transformed: T 1/3 | E 17/200 Ended | E Time: 6.573s | ~Time Left: 1202.854s |  Train Loss: 1.2237 | Train Acc. 43.4238% | Test Loss: 1.2496 | Test Acc. 41.2500%
AdamP on BACH_transformed: T 1/3 | E 18/200 Ended | E Time: 6.623s | ~Time Left: 1205.304s |  Train Loss: 1.2225 | Train Acc. 43.6326% | Test Loss: 1.2892 | Test Acc. 40.4167%
AdamP on BACH_transformed: T 1/3 | E 19/200 Ended | E Time: 6.488s | ~Time Left: 1174.324s |  Train Loss: 1.2424 | Train Acc. 43.7370% | Test Loss: 1.5071 | Test Acc. 35.8333%
AdamP on BACH_transformed: T 1/3 | E 20/200 Ended | E Time: 6.504s | ~Time Left: 1170.634s |  Train Loss: 1.2291 | Train Acc. 45.5115% | Test Loss: 1.2478 | Test Acc. 44.5833%
AdamP on BACH_transformed: T 1/3 | E 21/200 Ended | E Time: 6.541s | ~Time Left: 1170.905s |  Train Loss: 1.2126 | Train Acc. 44.7808% | Test Loss: 1.2465 | Test Acc. 42.9167%
AdamP on BACH_transformed: T 1/3 | E 22/200 Ended | E Time: 6.541s | ~Time Left: 1164.313s |  Train Loss: 1.2126 | Train Acc. 45.8246% | Test Loss: 1.1759 | Test Acc. 44.5833%
AdamP on BACH_transformed: T 1/3 | E 23/200 Ended | E Time: 6.495s | ~Time Left: 1149.574s |  Train Loss: 1.2059 | Train Acc. 43.6326% | Test Loss: 1.3524 | Test Acc. 43.7500%
AdamP on BACH_transformed: T 1/3 | E 24/200 Ended | E Time: 6.479s | ~Time Left: 1140.351s |  Train Loss: 1.2006 | Train Acc. 45.3027% | Test Loss: 1.1821 | Test Acc. 47.9167%
AdamP on BACH_transformed: T 1/3 | E 25/200 Ended | E Time: 6.631s | ~Time Left: 1160.479s |  Train Loss: 1.1791 | Train Acc. 47.2860% | Test Loss: 1.1354 | Test Acc. 50.4167%
AdamP on BACH_transformed: T 1/3 | E 26/200 Ended | E Time: 6.548s | ~Time Left: 1139.411s |  Train Loss: 1.1752 | Train Acc. 47.5992% | Test Loss: 1.2024 | Test Acc. 45.4167%
AdamP on BACH_transformed: T 1/3 | E 27/200 Ended | E Time: 6.593s | ~Time Left: 1140.505s |  Train Loss: 1.1696 | Train Acc. 49.7912% | Test Loss: 1.3033 | Test Acc. 38.7500%
AdamP on BACH_transformed: T 1/3 | E 28/200 Ended | E Time: 6.636s | ~Time Left: 1141.394s |  Train Loss: 1.1913 | Train Acc. 47.9123% | Test Loss: 1.3117 | Test Acc. 44.1667%
AdamP on BACH_transformed: T 1/3 | E 29/200 Ended | E Time: 6.569s | ~Time Left: 1123.354s |  Train Loss: 1.1751 | Train Acc. 45.8246% | Test Loss: 1.2979 | Test Acc. 45.0000%
AdamP on BACH_transformed: T 1/3 | E 30/200 Ended | E Time: 6.584s | ~Time Left: 1119.226s |  Train Loss: 1.2012 | Train Acc. 46.2422% | Test Loss: 1.2393 | Test Acc. 45.4167%
AdamP on BACH_transformed: T 1/3 | E 31/200 Ended | E Time: 6.533s | ~Time Left: 1104.077s |  Train Loss: 1.1729 | Train Acc. 46.4509% | Test Loss: 1.3020 | Test Acc. 44.1667%
AdamP on BACH_transformed: T 1/3 | E 32/200 Ended | E Time: 6.540s | ~Time Left: 1098.691s |  Train Loss: 1.2126 | Train Acc. 46.1378% | Test Loss: 1.2890 | Test Acc. 42.9167%
AdamP on BACH_transformed: T 1/3 | E 33/200 Ended | E Time: 6.633s | ~Time Left: 1107.778s |  Train Loss: 1.2050 | Train Acc. 46.4509% | Test Loss: 1.3774 | Test Acc. 37.9167%
AdamP on BACH_transformed: T 1/3 | E 34/200 Ended | E Time: 6.488s | ~Time Left: 1077.037s |  Train Loss: 1.1993 | Train Acc. 48.7474% | Test Loss: 1.1729 | Test Acc. 51.6667%
AdamP on BACH_transformed: T 1/3 | E 35/200 Ended | E Time: 6.541s | ~Time Left: 1079.328s |  Train Loss: 1.1927 | Train Acc. 47.0772% | Test Loss: 1.2962 | Test Acc. 47.9167%
AdamP on BACH_transformed: T 1/3 | E 36/200 Ended | E Time: 6.537s | ~Time Left: 1071.998s |  Train Loss: 1.1819 | Train Acc. 48.9562% | Test Loss: 1.3840 | Test Acc. 45.4167%
AdamP on BACH_transformed: T 1/3 | E 37/200 Ended | E Time: 6.513s | ~Time Left: 1061.607s |  Train Loss: 1.1641 | Train Acc. 49.0605% | Test Loss: 1.1898 | Test Acc. 43.7500%
AdamP on BACH_transformed: T 1/3 | E 38/200 Ended | E Time: 6.529s | ~Time Left: 1057.642s |  Train Loss: 1.1707 | Train Acc. 48.1211% | Test Loss: 1.2087 | Test Acc. 46.2500%
AdamP on BACH_transformed: T 1/3 | E 39/200 Ended | E Time: 6.568s | ~Time Left: 1057.455s |  Train Loss: 1.1647 | Train Acc. 48.3299% | Test Loss: 1.3270 | Test Acc. 43.7500%
AdamP on BACH_transformed: T 1/3 | E 40/200 Ended | E Time: 6.556s | ~Time Left: 1048.891s |  Train Loss: 1.1698 | Train Acc. 48.1211% | Test Loss: 1.2238 | Test Acc. 45.4167%
AdamP on BACH_transformed: T 1/3 | E 41/200 Ended | E Time: 6.514s | ~Time Left: 1035.714s |  Train Loss: 1.1422 | Train Acc. 50.9395% | Test Loss: 1.3346 | Test Acc. 46.2500%
AdamP on BACH_transformed: T 1/3 | E 42/200 Ended | E Time: 6.527s | ~Time Left: 1031.328s |  Train Loss: 1.2186 | Train Acc. 46.9729% | Test Loss: 1.3448 | Test Acc. 45.0000%
AdamP on BACH_transformed: T 1/3 | E 43/200 Ended | E Time: 6.615s | ~Time Left: 1038.571s |  Train Loss: 1.1588 | Train Acc. 50.6263% | Test Loss: 1.1681 | Test Acc. 48.7500%
AdamP on BACH_transformed: T 1/3 | E 44/200 Ended | E Time: 6.486s | ~Time Left: 1011.778s |  Train Loss: 1.1716 | Train Acc. 49.0605% | Test Loss: 1.3940 | Test Acc. 44.5833%
AdamP on BACH_transformed: T 1/3 | E 45/200 Ended | E Time: 6.606s | ~Time Left: 1023.949s |  Train Loss: 1.1523 | Train Acc. 47.4948% | Test Loss: 1.1709 | Test Acc. 51.6667%
AdamP on BACH_transformed: T 1/3 | E 46/200 Ended | E Time: 6.547s | ~Time Left: 1008.287s |  Train Loss: 1.0844 | Train Acc. 53.4447% | Test Loss: 1.8890 | Test Acc. 42.9167%
AdamP on BACH_transformed: T 1/3 | E 47/200 Ended | E Time: 6.530s | ~Time Left: 999.041s |  Train Loss: 1.1153 | Train Acc. 52.7140% | Test Loss: 1.1470 | Test Acc. 51.2500%
AdamP on BACH_transformed: T 1/3 | E 48/200 Ended | E Time: 6.542s | ~Time Left: 994.383s |  Train Loss: 1.1442 | Train Acc. 49.7912% | Test Loss: 1.2616 | Test Acc. 42.0833%
AdamP on BACH_transformed: T 1/3 | E 49/200 Ended | E Time: 6.559s | ~Time Left: 990.334s |  Train Loss: 1.1580 | Train Acc. 47.2860% | Test Loss: 1.3908 | Test Acc. 37.0833%
AdamP on BACH_transformed: T 1/3 | E 50/200 Ended | E Time: 6.678s | ~Time Left: 1001.641s |  Train Loss: 1.1304 | Train Acc. 51.4614% | Test Loss: 1.2826 | Test Acc. 43.7500%
AdamP on BACH_transformed: T 1/3 | E 51/200 Ended | E Time: 6.530s | ~Time Left: 972.916s |  Train Loss: 1.1459 | Train Acc. 49.6868% | Test Loss: 1.3331 | Test Acc. 40.4167%
AdamP on BACH_transformed: T 1/3 | E 52/200 Ended | E Time: 6.528s | ~Time Left: 966.101s |  Train Loss: 1.1418 | Train Acc. 50.8351% | Test Loss: 1.2088 | Test Acc. 45.8333%
AdamP on BACH_transformed: T 1/3 | E 53/200 Ended | E Time: 6.798s | ~Time Left: 999.350s |  Train Loss: 1.1722 | Train Acc. 50.0000% | Test Loss: 1.2519 | Test Acc. 46.6667%
AdamP on BACH_transformed: T 1/3 | E 54/200 Ended | E Time: 6.615s | ~Time Left: 965.752s |  Train Loss: 1.1160 | Train Acc. 51.8789% | Test Loss: 1.2586 | Test Acc. 47.9167%
AdamP on BACH_transformed: T 1/3 | E 55/200 Ended | E Time: 6.460s | ~Time Left: 936.766s |  Train Loss: 1.1146 | Train Acc. 52.7140% | Test Loss: 1.1437 | Test Acc. 46.2500%
AdamP on BACH_transformed: T 1/3 | E 56/200 Ended | E Time: 6.567s | ~Time Left: 945.593s |  Train Loss: 1.1226 | Train Acc. 49.3737% | Test Loss: 1.1771 | Test Acc. 47.9167%
AdamP on BACH_transformed: T 1/3 | E 57/200 Ended | E Time: 6.582s | ~Time Left: 941.203s |  Train Loss: 1.1434 | Train Acc. 50.2088% | Test Loss: 1.1854 | Test Acc. 44.1667%
AdamP on BACH_transformed: T 1/3 | E 58/200 Ended | E Time: 6.494s | ~Time Left: 922.201s |  Train Loss: 1.1456 | Train Acc. 49.5825% | Test Loss: 1.2655 | Test Acc. 49.1667%
AdamP on BACH_transformed: T 1/3 | E 59/200 Ended | E Time: 6.549s | ~Time Left: 923.438s |  Train Loss: 1.1211 | Train Acc. 53.1315% | Test Loss: 1.1962 | Test Acc. 45.8333%
AdamP on BACH_transformed: T 1/3 | E 60/200 Ended | E Time: 6.568s | ~Time Left: 919.527s |  Train Loss: 1.1354 | Train Acc. 51.2526% | Test Loss: 1.2658 | Test Acc. 42.5000%
AdamP on BACH_transformed: T 1/3 | E 61/200 Ended | E Time: 6.508s | ~Time Left: 904.578s |  Train Loss: 1.1474 | Train Acc. 48.2255% | Test Loss: 1.2708 | Test Acc. 50.8333%
AdamP on BACH_transformed: T 1/3 | E 62/200 Ended | E Time: 6.538s | ~Time Left: 902.261s |  Train Loss: 1.1354 | Train Acc. 50.2088% | Test Loss: 1.1810 | Test Acc. 47.0833%
AdamP on BACH_transformed: T 1/3 | E 63/200 Ended | E Time: 6.513s | ~Time Left: 892.266s |  Train Loss: 1.1254 | Train Acc. 52.2965% | Test Loss: 1.2281 | Test Acc. 40.8333%
AdamP on BACH_transformed: T 1/3 | E 64/200 Ended | E Time: 6.496s | ~Time Left: 883.515s |  Train Loss: 1.1204 | Train Acc. 51.6701% | Test Loss: 1.2742 | Test Acc. 48.7500%
AdamP on BACH_transformed: T 1/3 | E 65/200 Ended | E Time: 6.588s | ~Time Left: 889.349s |  Train Loss: 1.1155 | Train Acc. 51.2526% | Test Loss: 1.1187 | Test Acc. 47.9167%
AdamP on BACH_transformed: T 1/3 | E 66/200 Ended | E Time: 6.567s | ~Time Left: 880.025s |  Train Loss: 1.0994 | Train Acc. 54.1754% | Test Loss: 1.1448 | Test Acc. 49.1667%
AdamP on BACH_transformed: T 1/3 | E 67/200 Ended | E Time: 6.589s | ~Time Left: 876.337s |  Train Loss: 1.0759 | Train Acc. 53.9666% | Test Loss: 1.2125 | Test Acc. 49.5833%
AdamP on BACH_transformed: T 1/3 | E 68/200 Ended | E Time: 6.554s | ~Time Left: 865.180s |  Train Loss: 1.1221 | Train Acc. 50.8351% | Test Loss: 1.2782 | Test Acc. 47.0833%
AdamP on BACH_transformed: T 1/3 | E 69/200 Ended | E Time: 6.866s | ~Time Left: 899.419s |  Train Loss: 1.1295 | Train Acc. 51.5658% | Test Loss: 1.2189 | Test Acc. 45.8333%
AdamP on BACH_transformed: T 1/3 | E 70/200 Ended | E Time: 6.574s | ~Time Left: 854.636s |  Train Loss: 1.0805 | Train Acc. 52.7140% | Test Loss: 1.0978 | Test Acc. 50.8333%
AdamP on BACH_transformed: T 1/3 | E 71/200 Ended | E Time: 6.527s | ~Time Left: 841.988s |  Train Loss: 1.0577 | Train Acc. 54.8017% | Test Loss: 1.1797 | Test Acc. 48.3333%
AdamP on BACH_transformed: T 1/3 | E 72/200 Ended | E Time: 6.536s | ~Time Left: 836.579s |  Train Loss: 1.0716 | Train Acc. 53.3403% | Test Loss: 1.1479 | Test Acc. 52.5000%
AdamP on BACH_transformed: T 1/3 | E 73/200 Ended | E Time: 6.560s | ~Time Left: 833.119s |  Train Loss: 1.0947 | Train Acc. 52.2965% | Test Loss: 1.1345 | Test Acc. 50.0000%
AdamP on BACH_transformed: T 1/3 | E 74/200 Ended | E Time: 6.651s | ~Time Left: 838.061s |  Train Loss: 1.0266 | Train Acc. 56.5762% | Test Loss: 1.1006 | Test Acc. 54.1667%
AdamP on BACH_transformed: T 1/3 | E 75/200 Ended | E Time: 6.524s | ~Time Left: 815.553s |  Train Loss: 1.0483 | Train Acc. 55.3236% | Test Loss: 1.4185 | Test Acc. 40.8333%
AdamP on BACH_transformed: T 1/3 | E 76/200 Ended | E Time: 6.569s | ~Time Left: 814.520s |  Train Loss: 1.0559 | Train Acc. 55.6367% | Test Loss: 1.1210 | Test Acc. 47.0833%
AdamP on BACH_transformed: T 1/3 | E 77/200 Ended | E Time: 6.556s | ~Time Left: 806.338s |  Train Loss: 1.0384 | Train Acc. 56.1587% | Test Loss: 1.2929 | Test Acc. 45.4167%
AdamP on BACH_transformed: T 1/3 | E 78/200 Ended | E Time: 6.488s | ~Time Left: 791.543s |  Train Loss: 1.0547 | Train Acc. 56.1587% | Test Loss: 1.1214 | Test Acc. 52.5000%
AdamP on BACH_transformed: T 1/3 | E 79/200 Ended | E Time: 6.495s | ~Time Left: 785.897s |  Train Loss: 1.0171 | Train Acc. 57.7244% | Test Loss: 1.7248 | Test Acc. 43.7500%
AdamP on BACH_transformed: T 1/3 | E 80/200 Ended | E Time: 6.493s | ~Time Left: 779.219s |  Train Loss: 1.0806 | Train Acc. 55.1148% | Test Loss: 1.2787 | Test Acc. 45.4167%
AdamP on BACH_transformed: T 1/3 | E 81/200 Ended | E Time: 6.627s | ~Time Left: 788.581s |  Train Loss: 1.0213 | Train Acc. 58.8727% | Test Loss: 1.0650 | Test Acc. 53.7500%
AdamP on BACH_transformed: T 1/3 | E 82/200 Ended | E Time: 6.563s | ~Time Left: 774.483s |  Train Loss: 1.0020 | Train Acc. 57.5157% | Test Loss: 1.4438 | Test Acc. 46.2500%
AdamP on BACH_transformed: T 1/3 | E 83/200 Ended | E Time: 6.569s | ~Time Left: 768.606s |  Train Loss: 0.9950 | Train Acc. 58.6639% | Test Loss: 1.0593 | Test Acc. 54.1667%
AdamP on BACH_transformed: T 1/3 | E 84/200 Ended | E Time: 6.599s | ~Time Left: 765.496s |  Train Loss: 0.9639 | Train Acc. 60.9603% | Test Loss: 1.5550 | Test Acc. 42.5000%
AdamP on BACH_transformed: T 1/3 | E 85/200 Ended | E Time: 6.831s | ~Time Left: 785.609s |  Train Loss: 0.9895 | Train Acc. 58.4551% | Test Loss: 1.0851 | Test Acc. 54.1667%
AdamP on BACH_transformed: T 1/3 | E 86/200 Ended | E Time: 6.544s | ~Time Left: 745.961s |  Train Loss: 1.0073 | Train Acc. 57.3069% | Test Loss: 1.1483 | Test Acc. 50.4167%
AdamP on BACH_transformed: T 1/3 | E 87/200 Ended | E Time: 6.536s | ~Time Left: 738.559s |  Train Loss: 0.9825 | Train Acc. 57.4113% | Test Loss: 1.1815 | Test Acc. 45.4167%
AdamP on BACH_transformed: T 1/3 | E 88/200 Ended | E Time: 6.543s | ~Time Left: 732.803s |  Train Loss: 0.9667 | Train Acc. 59.0814% | Test Loss: 1.2005 | Test Acc. 51.6667%
AdamP on BACH_transformed: T 1/3 | E 89/200 Ended | E Time: 6.859s | ~Time Left: 761.403s |  Train Loss: 0.9561 | Train Acc. 59.9165% | Test Loss: 1.3709 | Test Acc. 40.8333%
AdamP on BACH_transformed: T 1/3 | E 90/200 Ended | E Time: 6.652s | ~Time Left: 731.678s |  Train Loss: 0.9631 | Train Acc. 59.2902% | Test Loss: 1.1126 | Test Acc. 53.3333%
AdamP on BACH_transformed: T 1/3 | E 91/200 Ended | E Time: 6.567s | ~Time Left: 715.752s |  Train Loss: 0.9732 | Train Acc. 59.1858% | Test Loss: 1.1015 | Test Acc. 55.8333%
AdamP on BACH_transformed: T 1/3 | E 92/200 Ended | E Time: 6.578s | ~Time Left: 710.415s |  Train Loss: 0.9572 | Train Acc. 60.5428% | Test Loss: 1.1429 | Test Acc. 49.5833%
AdamP on BACH_transformed: T 1/3 | E 93/200 Ended | E Time: 6.597s | ~Time Left: 705.877s |  Train Loss: 0.9053 | Train Acc. 61.1691% | Test Loss: 0.9493 | Test Acc. 62.5000%
AdamP on BACH_transformed: T 1/3 | E 94/200 Ended | E Time: 6.486s | ~Time Left: 687.562s |  Train Loss: 0.9039 | Train Acc. 61.3779% | Test Loss: 1.1694 | Test Acc. 52.0833%
AdamP on BACH_transformed: T 1/3 | E 95/200 Ended | E Time: 6.580s | ~Time Left: 690.851s |  Train Loss: 0.9644 | Train Acc. 60.1253% | Test Loss: 1.2495 | Test Acc. 51.6667%
AdamP on BACH_transformed: T 1/3 | E 96/200 Ended | E Time: 6.480s | ~Time Left: 673.946s |  Train Loss: 0.9916 | Train Acc. 58.2463% | Test Loss: 0.9222 | Test Acc. 60.4167%
AdamP on BACH_transformed: T 1/3 | E 97/200 Ended | E Time: 6.505s | ~Time Left: 670.015s |  Train Loss: 0.9022 | Train Acc. 62.0042% | Test Loss: 1.2081 | Test Acc. 57.5000%
AdamP on BACH_transformed: T 1/3 | E 98/200 Ended | E Time: 6.514s | ~Time Left: 664.432s |  Train Loss: 0.8770 | Train Acc. 63.8831% | Test Loss: 1.0126 | Test Acc. 60.0000%
AdamP on BACH_transformed: T 1/3 | E 99/200 Ended | E Time: 6.510s | ~Time Left: 657.530s |  Train Loss: 0.8700 | Train Acc. 63.6743% | Test Loss: 1.5146 | Test Acc. 46.2500%
AdamP on BACH_transformed: T 1/3 | E 100/200 Ended | E Time: 6.496s | ~Time Left: 649.554s |  Train Loss: 0.8494 | Train Acc. 64.1962% | Test Loss: 0.9106 | Test Acc. 62.9167%
AdamP on BACH_transformed: T 1/3 | E 101/200 Ended | E Time: 6.528s | ~Time Left: 646.313s |  Train Loss: 0.8753 | Train Acc. 63.5699% | Test Loss: 1.0013 | Test Acc. 57.0833%
AdamP on BACH_transformed: T 1/3 | E 102/200 Ended | E Time: 6.572s | ~Time Left: 644.096s |  Train Loss: 0.8879 | Train Acc. 62.8392% | Test Loss: 0.9450 | Test Acc. 63.7500%
AdamP on BACH_transformed: T 1/3 | E 103/200 Ended | E Time: 6.504s | ~Time Left: 630.907s |  Train Loss: 0.9052 | Train Acc. 62.9436% | Test Loss: 0.9628 | Test Acc. 60.8333%
AdamP on BACH_transformed: T 1/3 | E 104/200 Ended | E Time: 6.532s | ~Time Left: 627.039s |  Train Loss: 0.8485 | Train Acc. 64.9269% | Test Loss: 1.0707 | Test Acc. 57.5000%
AdamP on BACH_transformed: T 1/3 | E 105/200 Ended | E Time: 6.574s | ~Time Left: 624.562s |  Train Loss: 0.8447 | Train Acc. 65.4489% | Test Loss: 1.0115 | Test Acc. 58.7500%
AdamP on BACH_transformed: T 1/3 | E 106/200 Ended | E Time: 6.508s | ~Time Left: 611.770s |  Train Loss: 0.8643 | Train Acc. 65.0313% | Test Loss: 1.1934 | Test Acc. 53.3333%
AdamP on BACH_transformed: T 1/3 | E 107/200 Ended | E Time: 6.540s | ~Time Left: 608.179s |  Train Loss: 0.8307 | Train Acc. 67.4322% | Test Loss: 1.2912 | Test Acc. 59.5833%
AdamP on BACH_transformed: T 1/3 | E 108/200 Ended | E Time: 6.697s | ~Time Left: 616.109s |  Train Loss: 0.8004 | Train Acc. 67.9541% | Test Loss: 0.8949 | Test Acc. 62.0833%
AdamP on BACH_transformed: T 1/3 | E 109/200 Ended | E Time: 6.501s | ~Time Left: 591.570s |  Train Loss: 0.7961 | Train Acc. 66.9102% | Test Loss: 0.8736 | Test Acc. 66.2500%
AdamP on BACH_transformed: T 1/3 | E 110/200 Ended | E Time: 6.517s | ~Time Left: 586.513s |  Train Loss: 0.7926 | Train Acc. 68.6848% | Test Loss: 0.9094 | Test Acc. 62.0833%
AdamP on BACH_transformed: T 1/3 | E 111/200 Ended | E Time: 6.627s | ~Time Left: 589.793s |  Train Loss: 0.8109 | Train Acc. 64.8225% | Test Loss: 1.1538 | Test Acc. 56.2500%
AdamP on BACH_transformed: T 1/3 | E 112/200 Ended | E Time: 6.579s | ~Time Left: 578.943s |  Train Loss: 0.7813 | Train Acc. 67.8497% | Test Loss: 1.3738 | Test Acc. 55.0000%
