transferring data
Sun Jul  4 20:15:18 PDT 2021

Finished transferring
Sun Jul  4 20:15:24 PDT 2021

Adas: Argument Parser Options
---------------------------------------------
    config              : PostTrainingConfigs/AJ-Lymph_transformed_testing/AdamP/lr-0.00005-config-AdamP.yaml
    data                : /localscratch/zhan8425.6958603.0        
    output              : ADP_post_trained/AJ-Lymph_transformed/AdamP/output/fine_tuning
    checkpoint          : ADP_post_trained/AJ-Lymph_transformed/AdamP/checkpoint/fine_tuning/lr-0.00005
    resume              : None                                    
    pretrained_model    : /home/zhan8425/projects/def-plato/zhan8425/HistoKT/.Adas-checkpoint/ADP/best_trial_2.pth.tar
    freeze_encoder      : 1                                       
    root                : .                                       
    save_freq           : 25                                      
    cpu                 : 0                                       
    gpu                 : 0                                       
    mpd                 : 0                                       
    dist_url            : tcp://127.0.0.1:23456                   
    dist_backend        : nccl                                    
    world_size          : -1                                      
    rank                : -1                                      
---------------------------------------------
Adas: Output dir ADP_post_trained/AJ-Lymph_transformed/AdamP/output/fine_tuning does not exist, building
Adas: Notice: early stop will not be used as it was set to -1.0, training till completion
Adas: Experiment Configuration
---------------------------------------------
    dataset              AJ-Lymph_transformed
    network              ResNet18            
    optimizer            AdamP               
    scheduler            None                
    level                L3Only              
    color_kwargs         {'augmentation': 'Color-Distortion', 'distortion': 0.3}
    degree_of_rotation   45                  
    vertical_flipping    0.5                 
    horizontal_flipping  0.5                 
    horizontal_shift     0.1                 
    vertical_shift       0.1                 
    gaussian_blur        0                   
    kernel_size          9                   
    variance             0.1                 
    cutout               0                   
    n_holes              1                   
    cutout_length        16                  
    init_lr              5e-05               
    early_stop_threshold -1.0                
    optimizer_kwargs     {'weight_decay': 0.0005}
    scheduler_kwargs     {'gamma': 0.5, 'step_size': 20.0}
    p                    1                   
    start_trial          0                   
    n_trials             3                   
    num_workers          4                   
    max_epochs           200                 
    mini_batch_size      32                  
    loss                 cross_entropy       
    early_stop_patience  10                  
---------------------------------------------
Adas: Pytorch device is set to cuda
AdamP on AJ-Lymph_transformed: T 1/3 | E 1/200 Ended | E Time: 4.084s | ~Time Left: 812.639s |  Train Loss: 1.0928 | Train Acc. 40.8027% | Test Loss: 1.0692 | Test Acc. 48.6487%
AdamP on AJ-Lymph_transformed: T 1/3 | E 2/200 Ended | E Time: 3.220s | ~Time Left: 637.479s |  Train Loss: 0.9751 | Train Acc. 55.1839% | Test Loss: 1.0348 | Test Acc. 40.5405%
AdamP on AJ-Lymph_transformed: T 1/3 | E 3/200 Ended | E Time: 3.176s | ~Time Left: 625.674s |  Train Loss: 0.9122 | Train Acc. 54.5150% | Test Loss: 0.8829 | Test Acc. 62.1622%
AdamP on AJ-Lymph_transformed: T 1/3 | E 4/200 Ended | E Time: 3.180s | ~Time Left: 623.359s |  Train Loss: 0.8905 | Train Acc. 57.1906% | Test Loss: 0.8088 | Test Acc. 62.1622%
AdamP on AJ-Lymph_transformed: T 1/3 | E 5/200 Ended | E Time: 3.183s | ~Time Left: 620.611s |  Train Loss: 0.8443 | Train Acc. 60.5351% | Test Loss: 0.9945 | Test Acc. 54.0541%
AdamP on AJ-Lymph_transformed: T 1/3 | E 6/200 Ended | E Time: 3.154s | ~Time Left: 611.810s |  Train Loss: 0.7858 | Train Acc. 65.5518% | Test Loss: 0.7416 | Test Acc. 70.2703%
AdamP on AJ-Lymph_transformed: T 1/3 | E 7/200 Ended | E Time: 3.171s | ~Time Left: 611.978s |  Train Loss: 0.8251 | Train Acc. 59.8662% | Test Loss: 0.6969 | Test Acc. 59.4595%
AdamP on AJ-Lymph_transformed: T 1/3 | E 8/200 Ended | E Time: 3.145s | ~Time Left: 603.821s |  Train Loss: 0.8227 | Train Acc. 65.8863% | Test Loss: 0.6663 | Test Acc. 67.5676%
AdamP on AJ-Lymph_transformed: T 1/3 | E 9/200 Ended | E Time: 3.166s | ~Time Left: 604.756s |  Train Loss: 0.8031 | Train Acc. 67.2241% | Test Loss: 0.5953 | Test Acc. 64.8649%
AdamP on AJ-Lymph_transformed: T 1/3 | E 10/200 Ended | E Time: 3.223s | ~Time Left: 612.352s |  Train Loss: 0.8190 | Train Acc. 60.5351% | Test Loss: 0.6798 | Test Acc. 70.2703%
AdamP on AJ-Lymph_transformed: T 1/3 | E 11/200 Ended | E Time: 3.528s | ~Time Left: 666.722s |  Train Loss: 0.8039 | Train Acc. 61.8729% | Test Loss: 0.5927 | Test Acc. 62.1622%
AdamP on AJ-Lymph_transformed: T 1/3 | E 12/200 Ended | E Time: 3.177s | ~Time Left: 597.233s |  Train Loss: 0.6752 | Train Acc. 70.9030% | Test Loss: 0.6864 | Test Acc. 72.9730%
AdamP on AJ-Lymph_transformed: T 1/3 | E 13/200 Ended | E Time: 3.185s | ~Time Left: 595.527s |  Train Loss: 0.7355 | Train Acc. 66.2207% | Test Loss: 0.5697 | Test Acc. 64.8649%
AdamP on AJ-Lymph_transformed: T 1/3 | E 14/200 Ended | E Time: 3.402s | ~Time Left: 632.704s |  Train Loss: 0.6933 | Train Acc. 67.8930% | Test Loss: 0.7493 | Test Acc. 56.7568%
AdamP on AJ-Lymph_transformed: T 1/3 | E 15/200 Ended | E Time: 3.179s | ~Time Left: 588.047s |  Train Loss: 0.7374 | Train Acc. 67.2241% | Test Loss: 0.6295 | Test Acc. 67.5676%
AdamP on AJ-Lymph_transformed: T 1/3 | E 16/200 Ended | E Time: 3.261s | ~Time Left: 599.995s |  Train Loss: 0.7255 | Train Acc. 65.2174% | Test Loss: 0.7064 | Test Acc. 67.5676%
AdamP on AJ-Lymph_transformed: T 1/3 | E 17/200 Ended | E Time: 3.178s | ~Time Left: 581.630s |  Train Loss: 0.7341 | Train Acc. 66.5552% | Test Loss: 0.7384 | Test Acc. 67.5676%
AdamP on AJ-Lymph_transformed: T 1/3 | E 18/200 Ended | E Time: 3.195s | ~Time Left: 581.502s |  Train Loss: 0.7026 | Train Acc. 70.5686% | Test Loss: 0.4788 | Test Acc. 72.9730%
AdamP on AJ-Lymph_transformed: T 1/3 | E 19/200 Ended | E Time: 3.239s | ~Time Left: 586.277s |  Train Loss: 0.6852 | Train Acc. 69.5652% | Test Loss: 0.5260 | Test Acc. 72.9730%
AdamP on AJ-Lymph_transformed: T 1/3 | E 20/200 Ended | E Time: 3.233s | ~Time Left: 581.873s |  Train Loss: 0.7598 | Train Acc. 69.2308% | Test Loss: 0.9463 | Test Acc. 72.9730%
